expver,time,ssrd
1,2020-02-28 13:00:00,4597.5
1,2020-02-29 01:00:00,1757.75
1,2020-02-29 02:00:00,386191.25
1,2020-02-29 03:00:00,1235041.2
1,2020-02-29 04:00:00,2025002.6
1,2020-02-29 05:00:00,2662299.5
1,2020-02-29 06:00:00,3014415.0
1,2020-02-29 07:00:00,2985207.2
1,2020-02-29 08:00:00,2646613.8
1,2020-02-29 09:00:00,2099374.2
1,2020-02-29 10:00:00,1433478.2
1,2020-02-29 11:00:00,813625.0
1,2020-02-29 12:00:00,284640.25
1,2020-02-29 13:00:00,5544.0
1,2020-03-01 01:00:00,2366.25
1,2020-03-01 02:00:00,361310.62
1,2020-03-01 03:00:00,1127946.2
1,2020-03-01 04:00:00,1892486.0
1,2020-03-01 05:00:00,2613011.2
1,2020-03-01 06:00:00,3053020.5
