expver,time,tp
1,2020-01-31 10:00:00,0.0004924573
1,2020-01-31 12:00:00,5.850941e-05
1,2020-01-31 13:00:00,0.0001209192
1,2020-02-04 02:00:00,4.5832247e-05
1,2020-02-04 08:00:00,5.558133e-05
1,2020-02-04 09:00:00,0.00023111328
1,2020-02-04 10:00:00,0.0003617853
1,2020-02-04 11:00:00,0.00061922893
1,2020-02-04 12:00:00,0.0003764145
1,2020-02-04 13:00:00,0.0002457425
1,2020-02-04 14:00:00,0.000104341656
1,2020-02-06 10:00:00,0.000117994845
1,2020-02-11 02:00:00,3.803149e-05
1,2020-02-11 04:00:00,0.0004973337
1,2020-02-11 05:00:00,0.00039494038
1,2020-02-11 10:00:00,0.00029059872
1,2020-02-11 15:00:00,0.00021941215
1,2020-02-11 22:00:00,3.2179058e-05
1,2020-02-12 16:00:00,0.00019112974
1,2020-02-12 17:00:00,0.00018040463
1,2020-02-12 19:00:00,0.0004934333
1,2020-02-13 05:00:00,0.00018235296
1,2020-02-13 06:00:00,0.00036470965
1,2020-02-13 07:00:00,0.000871798
1,2020-02-13 08:00:00,0.0008630231
1,2020-02-13 09:00:00,0.00093128346
1,2020-02-13 10:00:00,0.0007118713
1,2020-02-13 11:00:00,0.00043199956
1,2020-02-13 12:00:00,0.00045247748
1,2020-02-13 13:00:00,0.0009975955
1,2020-02-13 14:00:00,0.0021443944
1,2020-02-13 17:00:00,0.00013359636
1,2020-02-18 20:00:00,3.120303e-05
1,2020-02-18 22:00:00,8.678809e-05
1,2020-02-19 06:00:00,3.9979815e-05
1,2020-02-19 07:00:00,0.00013847277
1,2020-02-19 08:00:00,0.00020575896
1,2020-02-19 09:00:00,5.1680952e-05
1,2020-02-19 10:00:00,0.00016285107
1,2020-02-19 16:00:00,0.00036763772
1,2020-02-19 17:00:00,0.00028279796
1,2020-02-19 19:00:00,0.00041737035
1,2020-02-19 20:00:00,0.0005207397
1,2020-02-19 21:00:00,0.00041346997
1,2020-02-19 22:00:00,0.0004046932
1,2020-02-20 00:00:00,0.00010531768
1,2020-02-20 01:00:00,0.0005168393
1,2020-02-20 02:00:00,0.00019893423
1,2020-02-20 03:00:00,0.00014627352
1,2020-02-20 07:00:00,0.00011506677
1,2020-02-20 10:00:00,0.00015895069
1,2020-02-24 11:00:00,1.8525869e-05
1,2020-02-27 21:00:00,0.00013652071
1,2020-02-27 23:00:00,0.001221884
1,2020-02-28 00:00:00,0.0013467055
1,2020-02-28 01:00:00,0.002248736
1,2020-02-28 02:00:00,0.0029401314
1,2020-02-28 03:00:00,0.0030756798
1,2020-02-28 04:00:00,0.0026397798
1,2020-02-28 05:00:00,0.001985442
1,2020-02-28 06:00:00,0.0012365114
1,2020-02-28 07:00:00,0.0010317266
1,2020-02-28 08:00:00,0.00048563257
1,2020-02-28 09:00:00,8.874014e-05
1,2020-02-28 20:00:00,0.00047100335
1,2020-02-28 21:00:00,0.00055194274
1,2020-02-28 23:00:00,0.00022916123
1,2020-02-29 01:00:00,0.0002418384
1,2020-02-29 02:00:00,7.508695e-05
1,2020-02-29 07:00:00,0.0009683408
1,2020-02-29 08:00:00,0.0016889907
1,2020-02-29 09:00:00,0.000806462
1,2020-02-29 10:00:00,0.0006328821
1,2020-02-29 11:00:00,0.0005841255
1,2020-02-29 12:00:00,0.0005256124
1,2020-02-29 14:00:00,0.000102389604
1,2020-02-29 16:00:00,0.00025256723
1,2020-02-29 17:00:00,0.00015407428
1,2020-03-02 09:00:00,5.265698e-05
1,2020-03-04 06:00:00,4.095584e-05
1,2020-03-04 07:00:00,6.923452e-05
1,2020-03-04 09:00:00,0.0009234827
1,2020-03-04 10:00:00,0.0023394283
1,2020-03-04 14:00:00,0.00014334917
1,2020-03-04 15:00:00,0.00010726601
1,2020-03-04 17:00:00,0.00024769083
1,2020-03-04 18:00:00,0.00026232004
1,2020-03-04 19:00:00,0.0006465353
1,2020-03-04 20:00:00,0.00059095025
1,2020-03-04 21:00:00,0.0004056692
1,2020-03-04 22:00:00,0.00017748028
1,2020-03-05 00:00:00,0.0003130287
1,2020-03-05 01:00:00,0.00041639432
1,2020-03-05 02:00:00,0.00047490373
1,2020-03-05 05:00:00,0.0017338488
1,2020-03-05 06:00:00,0.0012667421
1,2020-03-05 08:00:00,0.00076745637
1,2020-03-05 09:00:00,0.0007294249
1,2020-03-05 10:00:00,0.0007342994
1,2020-03-05 12:00:00,0.00011311844
1,2020-03-06 02:00:00,0.00057047233
1,2020-03-06 03:00:00,0.0010044221
1,2020-03-06 04:00:00,0.001973739
1,2020-03-06 05:00:00,0.0020224974
1,2020-03-06 06:00:00,0.0024710745
1,2020-03-06 07:00:00,0.0021521952
1,2020-03-06 08:00:00,0.0010209996
1,2020-03-06 09:00:00,0.00076453015
1,2020-03-06 11:00:00,0.00061045215
1,2020-03-06 12:00:00,0.00089520216
1,2020-03-06 13:00:00,0.0016899649
1,2020-03-06 14:00:00,0.0018596444
1,2020-03-06 15:00:00,0.002019573
1,2020-03-06 16:00:00,0.001297947
1,2020-03-06 17:00:00,0.0025637168
1,2020-03-06 18:00:00,0.0024749767
1,2020-03-06 19:00:00,0.00051391125
1,2020-03-06 21:00:00,0.00074210204
1,2020-03-06 22:00:00,0.001254065
1,2020-03-06 23:00:00,0.0013837628
1,2020-03-07 00:00:00,0.0019298568
1,2020-03-07 01:00:00,0.002368683
1,2020-03-07 02:00:00,0.0017982088
1,2020-03-07 03:00:00,0.0019834917
1,2020-03-07 04:00:00,0.0022097304
1,2020-03-07 05:00:00,0.0025568902
1,2020-03-07 06:00:00,0.0028981995
1,2020-03-07 07:00:00,0.0018342901
1,2020-03-07 09:00:00,0.0022653155
1,2020-03-07 10:00:00,0.0014266707
1,2020-03-07 11:00:00,0.0010346528
1,2020-03-07 12:00:00,0.0014052168
1,2020-03-07 13:00:00,0.0012111571
1,2020-03-07 14:00:00,0.001746526
1,2020-03-07 15:00:00,0.0019786153
1,2020-03-07 16:00:00,0.0022243578
1,2020-03-07 17:00:00,0.0017806552
1,2020-03-07 18:00:00,0.0011175405
1,2020-03-07 19:00:00,0.0004573539
1,2020-03-07 20:00:00,0.00067286566
1,2020-03-07 21:00:00,0.0008961782
1,2020-03-07 22:00:00,0.0013272017
1,2020-03-07 23:00:00,0.0017026421
1,2020-03-08 00:00:00,0.0014598258
1,2020-03-08 01:00:00,0.0014081411
1,2020-03-08 02:00:00,0.00080938824
1,2020-03-08 03:00:00,0.0009624902
1,2020-03-08 04:00:00,0.0011916533
1,2020-03-08 05:00:00,0.0016987417
1,2020-03-08 06:00:00,0.0023179743
1,2020-03-08 07:00:00,0.00073722564
1,2020-03-08 08:00:00,0.000521712
1,2020-03-08 09:00:00,0.00018138066
1,2020-03-08 10:00:00,0.00012871996
1,2020-03-08 11:00:00,0.00039884076
1,2020-03-11 12:00:00,0.0004778318
1,2020-03-11 14:00:00,0.0002515912
1,2020-03-11 16:00:00,0.000817189
1,2020-03-11 17:00:00,1.7549843e-05
1,2020-03-11 21:00:00,0.00053438917
1,2020-03-11 22:00:00,0.0009995457
1,2020-03-11 23:00:00,0.00042712316
1,2020-03-12 11:00:00,0.00058022514
1,2020-03-12 19:00:00,0.00028669834
1,2020-03-12 20:00:00,8.7764114e-05
1,2020-03-12 21:00:00,6.0457736e-05
1,2020-03-13 04:00:00,5.948171e-05
1,2020-03-13 05:00:00,0.00046613067
1,2020-03-13 10:00:00,0.00010921806
1,2020-03-13 11:00:00,0.001319401
1,2020-03-13 19:00:00,0.00011019409
1,2020-03-13 21:00:00,0.0001501739
1,2020-03-13 22:00:00,3.7055463e-05
1,2020-03-14 09:00:00,0.00047197938
1,2020-03-14 10:00:00,0.00048465654
1,2020-03-14 11:00:00,0.00017065182
1,2020-03-15 10:00:00,0.0004007928
1,2020-03-17 10:00:00,0.00026816875
1,2020-03-17 11:00:00,6.8258494e-05
1,2020-03-17 20:00:00,0.00018625706
1,2020-03-17 21:00:00,0.00012481958
